source_id,suspicious_id,type,obfuscation,source_offset,source_length,suspicious_offset,suspicious_length
source-document10933.txt,suspicious-document00223,artificial,low,279492,1420,13776,1418
source-document01021.txt,suspicious-document00224,translation,false,244440,493,1,438
source-document01021.txt,suspicious-document00224,translation,true,39192,679,1210,652
source-document01021.txt,suspicious-document00224,translation,true,181177,272,2942,258
source-document01021.txt,suspicious-document00224,translation,true,2276,263,3476,238
source-document05015.txt,suspicious-document00225,artificial,low,2998,3677,2203,3856
source-document05681.txt,suspicious-document00225,artificial,low,685167,19376,46508,16049
source-document02217.txt,suspicious-document00225,artificial,low,88529,24540,109439,23749
source-document02217.txt,suspicious-document00225,artificial,low,6693,19271,162591,15294
source-document02217.txt,suspicious-document00225,artificial,low,39356,2413,214738,2389
source-document02217.txt,suspicious-document00225,artificial,low,51550,3980,228398,4133
source-document02217.txt,suspicious-document00225,artificial,low,59152,2349,234885,2623
source-document05681.txt,suspicious-document00225,artificial,low,346938,4808,249629,5179
source-document02217.txt,suspicious-document00225,artificial,low,26435,5049,261982,4923
source-document02217.txt,suspicious-document00225,artificial,low,65853,4141,277345,3975
source-document05681.txt,suspicious-document00225,artificial,low,529187,494,287911,500
source-document02217.txt,suspicious-document00225,artificial,low,5431,527,289137,527
source-document05015.txt,suspicious-document00225,artificial,low,10944,467,290397,468
source-document08688.txt,suspicious-document00227,artificial,high,70743,4647,10033,4235
source-document08688.txt,suspicious-document00227,artificial,high,20529,19144,94173,14420
source-document08688.txt,suspicious-document00227,artificial,high,93025,3527,159142,3286
source-document08079.txt,suspicious-document00228,simulated,,136340,234,836,188
source-document11016.txt,suspicious-document00228,simulated,,38333,542,1290,370
source-document08059.txt,suspicious-document00228,simulated,,34602,234,1661,263
source-document05889.txt,suspicious-document00228,simulated,,581,490,1925,520
source-document09120.txt,suspicious-document00228,simulated,,37354,520,2446,495
source-document02450.txt,suspicious-document00228,simulated,,65190,463,2942,365
source-document04730.txt,suspicious-document00228,simulated,,68924,229,3308,220
source-document02975.txt,suspicious-document00233,artificial,high,163966,1727,14424,1747
source-document02975.txt,suspicious-document00233,artificial,high,138588,261,19036,267
source-document02975.txt,suspicious-document00233,artificial,high,94548,239,22501,257
source-document00038.txt,suspicious-document00235,artificial,low,6400,1963,512,1986
source-document00038.txt,suspicious-document00235,artificial,low,2326,738,2752,782
source-document05809.txt,suspicious-document00235,artificial,low,14109,4667,4099,4479
source-document07030.txt,suspicious-document00235,artificial,low,36704,261,10317,246
source-document00038.txt,suspicious-document00235,artificial,low,5723,240,10714,258
source-document05847.txt,suspicious-document00237,artificial,high,25782,4134,106,3848
source-document05847.txt,suspicious-document00237,artificial,high,24084,225,5817,207
source-document05847.txt,suspicious-document00237,artificial,high,30347,257,6025,234
source-document05847.txt,suspicious-document00237,artificial,high,869,228,6686,202
source-document06724.txt,suspicious-document00239,artificial,low,746513,21726,87449,21478
source-document06724.txt,suspicious-document00239,artificial,low,525202,465,219067,468
source-document06724.txt,suspicious-document00239,artificial,low,476770,1881,234754,1859
source-document06724.txt,suspicious-document00239,artificial,low,139260,4759,275311,4765
source-document05037.txt,suspicious-document00242,artificial,low,449447,507,4585,534
source-document05037.txt,suspicious-document00242,artificial,low,14084,486,18263,496
source-document05037.txt,suspicious-document00242,artificial,low,327091,690,33494,736
source-document04904.txt,suspicious-document00243,artificial,low,78002,25007,1518,23683
source-document07151.txt,suspicious-document00243,artificial,low,175359,16235,40996,15151
source-document04904.txt,suspicious-document00243,artificial,low,51049,22294,62492,21037
source-document04904.txt,suspicious-document00243,artificial,low,152901,3007,87861,2644
source-document07151.txt,suspicious-document00243,artificial,low,88277,23316,100803,23740
source-document07151.txt,suspicious-document00243,artificial,low,22757,4059,125629,3988
source-document04904.txt,suspicious-document00243,artificial,low,168218,763,130752,742
source-document04904.txt,suspicious-document00243,artificial,low,179725,476,131683,454
source-document07071.txt,suspicious-document00244,artificial,low,1249,705,2228,674
source-document07071.txt,suspicious-document00244,artificial,low,10798,244,6682,246
source-document09874.txt,suspicious-document00246,translation,false,214152,517,1,465
source-document09874.txt,suspicious-document00246,translation,true,53671,3031,1564,2833
source-document09874.txt,suspicious-document00246,translation,true,140961,2778,8368,2816
source-document09874.txt,suspicious-document00246,translation,true,48877,2729,11185,2988
source-document09874.txt,suspicious-document00246,translation,true,277507,2024,16479,1798
source-document06118.txt,suspicious-document00247,artificial,low,3459,252,1823,257
source-document05523.txt,suspicious-document00247,artificial,low,46897,481,3896,491
source-document06118.txt,suspicious-document00247,artificial,low,2800,225,10001,224
source-document10208.txt,suspicious-document00250,artificial,high,46822,4221,48,3942
source-document10208.txt,suspicious-document00250,artificial,high,383168,15253,4573,7820
source-document10208.txt,suspicious-document00250,artificial,high,121533,3655,13075,3471
source-document10208.txt,suspicious-document00250,artificial,high,24374,1733,16717,1697
source-document10208.txt,suspicious-document00250,artificial,high,17524,255,18627,260
source-document10208.txt,suspicious-document00250,artificial,high,206359,266,18888,268
source-document03823.txt,suspicious-document00251,artificial,low,180822,1527,1159,1502
source-document02504.txt,suspicious-document00251,artificial,low,65135,2337,6647,2274
source-document03823.txt,suspicious-document00251,artificial,low,60477,506,13038,504
source-document06841.txt,suspicious-document00251,artificial,low,49,3302,15797,3092
source-document07668.txt,suspicious-document00251,artificial,low,63609,4721,31714,4802
source-document06841.txt,suspicious-document00251,artificial,low,5025,684,41664,666
source-document02504.txt,suspicious-document00251,artificial,low,479874,485,44372,423
source-document03823.txt,suspicious-document00251,artificial,low,17758,239,45691,241
source-document07668.txt,suspicious-document00251,artificial,low,22393,231,46525,227
source-document05112.txt,suspicious-document00252,artificial,low,322075,1863,56,1892
source-document09246.txt,suspicious-document00252,artificial,low,11253,3919,5446,3855
source-document00758.txt,suspicious-document00252,artificial,low,25083,4061,10010,4016
source-document09246.txt,suspicious-document00252,artificial,low,108091,17040,21059,17563
source-document05112.txt,suspicious-document00252,artificial,low,112514,23518,49626,21881
source-document05112.txt,suspicious-document00252,artificial,low,353319,17754,88352,15814
source-document00758.txt,suspicious-document00252,artificial,low,404,21282,121973,24466
source-document09246.txt,suspicious-document00252,artificial,low,56093,16145,158387,13356
source-document09246.txt,suspicious-document00252,artificial,low,22951,18030,176301,17697
source-document05112.txt,suspicious-document00252,artificial,low,330641,15955,210563,16700
source-document09246.txt,suspicious-document00252,artificial,low,101581,4080,231208,4061
source-document05112.txt,suspicious-document00252,artificial,low,177150,22728,248077,25422
source-document09246.txt,suspicious-document00252,artificial,low,1576,2349,278304,2335
source-document05112.txt,suspicious-document00252,artificial,low,199878,20418,282044,21996
source-document00758.txt,suspicious-document00252,artificial,low,21994,3002,317935,3031
source-document01674.txt,suspicious-document00253,translation,false,41871,1520,401,1372
source-document01674.txt,suspicious-document00253,translation,true,52402,259,3260,231
source-document05456.txt,suspicious-document00254,artificial,high,154703,20234,3434,19111
source-document05456.txt,suspicious-document00254,artificial,high,139570,2196,22975,2348
source-document05456.txt,suspicious-document00254,artificial,high,200001,2015,25464,2091
source-document05456.txt,suspicious-document00254,artificial,high,36098,1491,27932,1488
source-document01705.txt,suspicious-document00255,artificial,low,180249,228,2970,232
source-document01280.txt,suspicious-document00256,artificial,high,194460,2728,6080,2227
source-document01280.txt,suspicious-document00256,artificial,high,309302,249,10204,261
source-document01280.txt,suspicious-document00256,artificial,high,279937,755,12248,765
source-document01280.txt,suspicious-document00256,artificial,high,20875,489,14424,511
source-document02194.txt,suspicious-document00258,artificial,high,307044,1609,206,1617
source-document07513.txt,suspicious-document00258,artificial,high,50646,543,2554,541
source-document07513.txt,suspicious-document00258,artificial,high,191257,475,3350,451
source-document02641.txt,suspicious-document00260,artificial,high,19589,17469,3983,16604
source-document02497.txt,suspicious-document00260,artificial,high,96085,22433,21722,12075
source-document02045.txt,suspicious-document00260,artificial,high,19556,19100,42487,9110
source-document02641.txt,suspicious-document00260,artificial,high,12298,3903,53694,3054
source-document02497.txt,suspicious-document00260,artificial,high,119560,24971,59858,17561
source-document02045.txt,suspicious-document00260,artificial,high,457,17190,83142,12617
source-document02497.txt,suspicious-document00260,artificial,high,39159,16755,100210,10635
source-document02497.txt,suspicious-document00260,artificial,high,207102,22574,113189,20194
source-document02497.txt,suspicious-document00260,artificial,high,443737,23262,142091,10173
source-document02497.txt,suspicious-document00260,artificial,high,57617,3431,154536,3442
source-document02497.txt,suspicious-document00260,artificial,high,528280,21606,160043,19246
source-document02641.txt,suspicious-document00260,artificial,high,1671,4048,183916,3911
source-document04216.txt,suspicious-document00260,artificial,high,1378,4497,189244,4429
source-document02497.txt,suspicious-document00260,artificial,high,262224,15415,194122,14955
source-document02497.txt,suspicious-document00260,artificial,high,332869,17909,216376,13325
source-document04216.txt,suspicious-document00260,artificial,high,694,550,230502,502
source-document02641.txt,suspicious-document00260,artificial,high,5719,3752,231433,3734
source-document02641.txt,suspicious-document00260,artificial,high,9987,785,236078,848
source-document02497.txt,suspicious-document00260,artificial,high,413288,18726,238581,16811
source-document02497.txt,suspicious-document00260,artificial,high,237457,23728,259345,22528
source-document00656.txt,suspicious-document00260,artificial,high,2773,755,286996,676
source-document02497.txt,suspicious-document00260,artificial,high,169888,16029,290206,6011
source-document02497.txt,suspicious-document00260,artificial,high,232985,2273,298138,2313
source-document00656.txt,suspicious-document00260,artificial,high,4055,2749,301010,2573
source-document02497.txt,suspicious-document00260,artificial,high,301586,3537,304060,2676
source-document00656.txt,suspicious-document00260,artificial,high,1942,495,307209,436
source-document02045.txt,suspicious-document00260,artificial,high,17955,743,307820,789
source-document02641.txt,suspicious-document00260,artificial,high,11523,775,308863,758
source-document08737.txt,suspicious-document00261,artificial,low,603145,806,12127,800
source-document02453.txt,suspicious-document00263,translation,true,3543,3456,1053,3228
source-document02453.txt,suspicious-document00263,translation,false,7140,4052,9177,3613
source-document02453.txt,suspicious-document00263,translation,false,0,3502,13949,3352
source-document03554.txt,suspicious-document00263,translation,false,588,513,20143,487
source-document05583.txt,suspicious-document00263,translation,false,243890,3778,22843,3445
source-document05583.txt,suspicious-document00263,translation,false,138572,2956,27858,2663
source-document05583.txt,suspicious-document00263,translation,true,364036,227,32565,215
source-document05583.txt,suspicious-document00263,translation,true,375617,1907,33576,1205
source-document06650.txt,suspicious-document00265,artificial,high,349625,17472,2405,8663
source-document06650.txt,suspicious-document00265,artificial,high,86234,5119,13928,4032
source-document06650.txt,suspicious-document00265,artificial,high,500593,1879,18463,1855
source-document06650.txt,suspicious-document00265,artificial,high,492554,1989,20792,1932
source-document06650.txt,suspicious-document00265,artificial,high,194932,269,23123,234
source-document06650.txt,suspicious-document00265,artificial,high,616502,270,23457,281
source-document06650.txt,suspicious-document00265,artificial,high,562278,488,23850,474
source-document06650.txt,suspicious-document00265,artificial,high,100990,261,24386,245
source-document05894.txt,suspicious-document00266,artificial,high,1540,1752,1682,1601
source-document05894.txt,suspicious-document00266,artificial,high,5021,466,38362,479
source-document05894.txt,suspicious-document00266,artificial,high,3610,714,53705,735
source-document02161.txt,suspicious-document00267,artificial,high,928,1563,1526,1224
source-document02747.txt,suspicious-document00267,artificial,high,6807,2015,9067,1718
source-document04440.txt,suspicious-document00267,artificial,high,2575,473,15890,442
source-document02747.txt,suspicious-document00267,artificial,high,19965,3730,24405,3415
source-document05229.txt,suspicious-document00267,artificial,high,14065,5055,42423,1844
source-document04440.txt,suspicious-document00267,artificial,high,11,2006,63824,1781
source-document04440.txt,suspicious-document00267,artificial,high,3232,247,67290,250
source-document02161.txt,suspicious-document00267,artificial,high,339,253,67875,280
source-document01852.txt,suspicious-document00269,artificial,high,114103,4066,329,3250
source-document01852.txt,suspicious-document00269,artificial,high,79440,15487,3965,12324
source-document01852.txt,suspicious-document00269,artificial,high,101897,453,17766,427
source-document01852.txt,suspicious-document00269,artificial,high,60414,229,18194,208
source-document01852.txt,suspicious-document00269,artificial,high,53676,255,18403,246
source-document01852.txt,suspicious-document00269,artificial,high,213582,248,18650,260
source-document08553.txt,suspicious-document00270,artificial,high,488,763,3687,680
source-document08553.txt,suspicious-document00270,artificial,high,1534,511,9531,485
source-document08553.txt,suspicious-document00270,artificial,high,114,262,13721,245
source-document08553.txt,suspicious-document00270,artificial,high,5658,719,17351,733
source-document08553.txt,suspicious-document00270,artificial,high,4964,261,25628,264
source-document02972.txt,suspicious-document00273,artificial,high,232743,21705,1476,22562
source-document05389.txt,suspicious-document00273,artificial,high,374516,17260,28714,15520
source-document10209.txt,suspicious-document00273,artificial,high,3100,22015,45906,12659
source-document05389.txt,suspicious-document00273,artificial,high,949252,21261,65022,18343
source-document08047.txt,suspicious-document00273,artificial,high,344,3703,84045,3656
source-document08047.txt,suspicious-document00273,artificial,high,4294,1938,88231,1888
source-document05389.txt,suspicious-document00273,artificial,high,238918,21527,90697,18961
source-document02972.txt,suspicious-document00273,artificial,high,72121,2067,113044,1889
source-document02972.txt,suspicious-document00273,artificial,high,179432,23920,116165,10785
source-document05389.txt,suspicious-document00273,artificial,high,860315,17190,132889,16416
source-document02972.txt,suspicious-document00273,artificial,high,156286,20110,149849,19395
source-document05389.txt,suspicious-document00273,artificial,high,396177,22690,175315,20619
source-document02972.txt,suspicious-document00273,artificial,high,99104,3273,197097,3190
source-document05389.txt,suspicious-document00273,artificial,high,713721,21813,204547,20424
source-document02972.txt,suspicious-document00273,artificial,high,68831,2276,225381,2144
source-document05389.txt,suspicious-document00273,artificial,high,893465,18633,228440,9098
source-document05389.txt,suspicious-document00273,artificial,high,647260,21190,240971,20185
source-document02972.txt,suspicious-document00273,artificial,high,214176,728,264133,673
source-document02972.txt,suspicious-document00273,artificial,high,74396,2371,265248,2227
source-document02972.txt,suspicious-document00273,artificial,high,132679,549,267476,571
source-document05389.txt,suspicious-document00273,artificial,high,697617,4261,268689,4240
source-document05389.txt,suspicious-document00273,artificial,high,430521,4551,273755,3421
source-document10209.txt,suspicious-document00273,artificial,high,2386,714,277298,677
source-document10209.txt,suspicious-document00273,artificial,high,1621,264,278170,290
source-document05389.txt,suspicious-document00273,artificial,high,876,691,278461,685
source-document05389.txt,suspicious-document00273,artificial,high,31604,267,279212,307
source-document09540.txt,suspicious-document00274,artificial,low,5878,735,1521,733
source-document09540.txt,suspicious-document00274,artificial,low,6783,2042,12820,1977
source-document09540.txt,suspicious-document00274,artificial,low,1352,248,29630,246
source-document09540.txt,suspicious-document00274,artificial,low,4247,266,34126,271
source-document02414.txt,suspicious-document00277,artificial,high,124086,19503,8447,20724
source-document02414.txt,suspicious-document00277,artificial,high,186651,496,36933,491
source-document02414.txt,suspicious-document00277,artificial,high,281163,245,37879,248
source-document00544.txt,suspicious-document00283,artificial,low,293037,20488,2657,15415
source-document09118.txt,suspicious-document00283,artificial,low,267320,2543,81398,2522
source-document10887.txt,suspicious-document00283,artificial,low,6999,239,88265,220
source-document09118.txt,suspicious-document00283,artificial,low,391039,254,89386,267
source-document02037.txt,suspicious-document00284,translation,false,115231,3475,144,3229
source-document02037.txt,suspicious-document00284,translation,true,286633,2635,4084,2349
source-document02037.txt,suspicious-document00284,translation,true,61843,268,6607,323
source-document02037.txt,suspicious-document00284,translation,true,81394,252,6931,238
source-document05194.txt,suspicious-document00285,translation,true,175350,3492,1010,3496
source-document05194.txt,suspicious-document00285,translation,false,123911,3969,5387,3390
source-document05194.txt,suspicious-document00285,translation,false,24758,547,9616,483
source-document05194.txt,suspicious-document00285,translation,true,12414,514,10314,407
source-document08394.txt,suspicious-document00286,artificial,low,4920,19447,2062,16661
source-document08394.txt,suspicious-document00286,artificial,low,2401,263,21608,263
source-document10191.txt,suspicious-document00286,artificial,low,11199,1965,22362,1936
source-document10191.txt,suspicious-document00286,artificial,low,7984,2470,24990,2431
source-document10191.txt,suspicious-document00286,artificial,low,6569,243,27658,247
source-document04918.txt,suspicious-document00287,artificial,high,288241,4236,23630,4362
source-document03278.txt,suspicious-document00287,artificial,high,33060,2567,44942,2297
source-document06846.txt,suspicious-document00288,artificial,low,85674,18017,46253,19012
source-document09919.txt,suspicious-document00288,artificial,low,81871,18769,145172,18367
source-document09919.txt,suspicious-document00288,artificial,low,291409,2507,194136,2493
source-document09919.txt,suspicious-document00288,artificial,low,231077,3252,199384,3260
source-document06846.txt,suspicious-document00288,artificial,low,357027,3054,224404,3049
source-document09919.txt,suspicious-document00288,artificial,low,34399,497,231214,495
source-document02261.txt,suspicious-document00289,artificial,high,1773,21304,191710,19896
source-document02261.txt,suspicious-document00289,artificial,high,0,734,215560,729
source-document03216.txt,suspicious-document00289,artificial,high,459375,498,222369,529
source-document03216.txt,suspicious-document00289,artificial,high,125511,240,225328,261
source-document02261.txt,suspicious-document00289,artificial,high,23324,805,229711,771
source-document02261.txt,suspicious-document00289,artificial,high,24129,530,237899,518
source-document03216.txt,suspicious-document00289,artificial,high,784315,230,241417,254
source-document03677.txt,suspicious-document00293,artificial,low,192883,1457,1,1794
source-document03677.txt,suspicious-document00293,artificial,low,400492,1790,1796,1741
source-document03677.txt,suspicious-document00293,artificial,low,433544,2608,3538,2614
source-document03677.txt,suspicious-document00293,artificial,low,8243,257,6153,245
source-document03677.txt,suspicious-document00293,artificial,low,55929,2471,6399,2387
source-document03677.txt,suspicious-document00293,artificial,low,206747,227,8787,215
source-document03677.txt,suspicious-document00293,artificial,low,83642,2489,9003,2460
source-document09051.txt,suspicious-document00294,artificial,high,10604,15519,48129,13501
source-document03507.txt,suspicious-document00294,artificial,high,156102,24572,188624,14788
source-document03507.txt,suspicious-document00294,artificial,high,30155,20225,263200,18010
source-document09051.txt,suspicious-document00294,artificial,high,73,263,388991,258
source-document02143.txt,suspicious-document00295,artificial,low,9922,2937,1,2842
source-document06614.txt,suspicious-document00295,artificial,low,70,228,4099,214
source-document06614.txt,suspicious-document00295,artificial,low,1662,1846,4314,1844
source-document02143.txt,suspicious-document00295,artificial,low,608,493,6159,472
source-document04495.txt,suspicious-document00302,artificial,low,178883,1579,5117,1572
source-document09527.txt,suspicious-document00302,artificial,low,9988,2761,18547,2785
source-document01815.txt,suspicious-document00302,artificial,low,52248,23506,75471,21335
source-document09527.txt,suspicious-document00302,artificial,low,33051,24442,213328,18809
source-document09727.txt,suspicious-document00302,artificial,low,13499,18459,422914,12439
source-document04495.txt,suspicious-document00302,artificial,low,72325,20775,538283,18567
source-document09727.txt,suspicious-document00302,artificial,low,3800,481,596674,493
source-document09527.txt,suspicious-document00302,artificial,low,13718,18698,609771,7815
source-document03761.txt,suspicious-document00302,artificial,low,10170,23736,826759,25700
source-document09527.txt,suspicious-document00302,artificial,low,59513,3164,889200,3049
source-document09727.txt,suspicious-document00302,artificial,low,4437,4551,902328,4570
source-document01815.txt,suspicious-document00302,artificial,low,31050,723,928899,748
source-document09527.txt,suspicious-document00302,artificial,low,65771,1879,932362,1766
source-document04495.txt,suspicious-document00302,artificial,low,4722,3070,956320,3256
source-document09727.txt,suspicious-document00302,artificial,low,934,805,966011,789
source-document01815.txt,suspicious-document00302,artificial,low,89187,1502,973263,1630
source-document01815.txt,suspicious-document00302,artificial,low,25923,546,981095,539
source-document03761.txt,suspicious-document00302,artificial,low,7753,473,983317,473
source-document06815.txt,suspicious-document00305,artificial,high,293454,509,2015,379
source-document06815.txt,suspicious-document00305,artificial,high,359013,503,12496,572
source-document06815.txt,suspicious-document00305,artificial,high,364411,732,22910,837
source-document01398.txt,suspicious-document00307,artificial,low,168510,15260,262792,15502
source-document05844.txt,suspicious-document00307,artificial,low,17394,516,311798,506
source-document02974.txt,suspicious-document00307,artificial,low,2771,227,317266,231
source-document08365.txt,suspicious-document00310,artificial,low,3764,3325,10637,3249
source-document08031.txt,suspicious-document00310,artificial,low,14064,20375,70677,15382
source-document01932.txt,suspicious-document00310,artificial,low,58456,16305,149385,13423
source-document01222.txt,suspicious-document00310,artificial,low,680803,20833,206965,17786
source-document08365.txt,suspicious-document00310,artificial,low,7089,260,291856,261
source-document00485.txt,suspicious-document00310,artificial,low,53802,1843,295956,1860
source-document01222.txt,suspicious-document00310,artificial,low,128189,23761,352443,22059
source-document00485.txt,suspicious-document00310,artificial,low,76468,4531,434047,4568
source-document08221.txt,suspicious-document00310,artificial,low,280750,1449,447028,1441
source-document01222.txt,suspicious-document00310,artificial,low,203591,2133,454485,2184
source-document08221.txt,suspicious-document00310,artificial,low,202928,515,464497,501
source-document08031.txt,suspicious-document00310,artificial,low,2579,2096,469163,2046
source-document00485.txt,suspicious-document00310,artificial,low,63341,500,476950,478
source-document09273.txt,suspicious-document00311,artificial,low,52223,2491,118,2545
source-document09273.txt,suspicious-document00311,artificial,low,139210,252,3422,251
source-document07406.txt,suspicious-document00312,artificial,low,377400,20331,41466,16745
source-document06487.txt,suspicious-document00312,artificial,low,560371,3228,213331,3092
source-document06487.txt,suspicious-document00312,artificial,low,17489,506,234781,504
source-document01714.txt,suspicious-document00312,artificial,low,9958,1750,246323,1760
source-document07406.txt,suspicious-document00312,artificial,low,79620,709,258525,728
source-document01714.txt,suspicious-document00312,artificial,low,12064,521,264000,516
source-document01714.txt,suspicious-document00312,artificial,low,818,1546,268160,1549
source-document06487.txt,suspicious-document00312,artificial,low,20064,273,271266,276
source-document06487.txt,suspicious-document00312,artificial,low,206364,788,274457,780
source-document09398.txt,suspicious-document00313,artificial,high,1327,5012,884,4892
source-document09398.txt,suspicious-document00313,artificial,high,38910,4232,6248,4078
source-document10857.txt,suspicious-document00313,artificial,high,881066,3139,11519,3038
source-document09398.txt,suspicious-document00313,artificial,high,54884,4753,15343,4688
source-document10857.txt,suspicious-document00313,artificial,high,310624,269,21202,262
source-document10857.txt,suspicious-document00313,artificial,high,990779,805,21465,869
source-document02687.txt,suspicious-document00314,artificial,low,984,2235,113,2306
source-document06783.txt,suspicious-document00314,artificial,low,383887,17749,2868,18682
source-document06783.txt,suspicious-document00314,artificial,low,406850,19515,22430,19797
source-document06783.txt,suspicious-document00314,artificial,low,335425,4016,42667,4181
source-document06783.txt,suspicious-document00314,artificial,low,52258,21477,47714,22412
source-document06783.txt,suspicious-document00314,artificial,low,340137,20771,71003,19179
source-document06783.txt,suspicious-document00314,artificial,low,426650,23200,91555,24100
source-document06783.txt,suspicious-document00314,artificial,low,116147,19207,116501,16061
source-document06783.txt,suspicious-document00314,artificial,low,1530,15484,133533,15695
source-document06783.txt,suspicious-document00314,artificial,low,284665,16229,150386,12868
source-document06783.txt,suspicious-document00314,artificial,low,92445,22431,164317,24423
source-document06783.txt,suspicious-document00314,artificial,low,496841,24041,189649,25227
source-document06783.txt,suspicious-document00314,artificial,low,471263,19498,216224,16250
source-document06783.txt,suspicious-document00314,artificial,low,455587,2990,233360,3076
source-document06783.txt,suspicious-document00314,artificial,low,540776,21737,236747,21662
source-document06783.txt,suspicious-document00314,artificial,low,597686,15514,259415,16026
source-document06783.txt,suspicious-document00314,artificial,low,200188,16723,276633,17127
source-document06783.txt,suspicious-document00314,artificial,low,252603,15438,294393,15816
source-document06783.txt,suspicious-document00314,artificial,low,574767,1765,310971,1863
source-document06783.txt,suspicious-document00314,artificial,low,157231,22263,313584,22492
source-document02687.txt,suspicious-document00314,artificial,low,3544,1768,336548,1629
source-document06783.txt,suspicious-document00314,artificial,low,142524,3782,338390,3885
source-document06783.txt,suspicious-document00314,artificial,low,527248,4041,342510,4030
source-document06783.txt,suspicious-document00314,artificial,low,272102,1439,346749,1464
source-document06783.txt,suspicious-document00314,artificial,low,181730,17316,349229,17902
source-document06783.txt,suspicious-document00314,artificial,low,227726,20247,367342,19964
source-document06783.txt,suspicious-document00314,artificial,low,312147,15507,388901,16027
source-document02687.txt,suspicious-document00314,artificial,low,9011,756,405194,738
source-document06783.txt,suspicious-document00314,artificial,low,613936,18147,406812,18979
source-document06783.txt,suspicious-document00314,artificial,low,361074,21826,426320,21781
source-document06783.txt,suspicious-document00314,artificial,low,147623,1986,448742,2035
source-document06783.txt,suspicious-document00314,artificial,low,580641,15992,451729,15022
source-document06783.txt,suspicious-document00314,artificial,low,17600,19538,467091,19864
source-document09123.txt,suspicious-document00314,artificial,low,109992,22723,488419,25097
source-document07633.txt,suspicious-document00314,artificial,low,215291,16301,513968,15479
source-document07633.txt,suspicious-document00314,artificial,low,241828,2770,529911,2615
source-document07633.txt,suspicious-document00314,artificial,low,363642,19975,533258,18385
source-document07633.txt,suspicious-document00314,artificial,low,65213,23578,552801,20846
source-document06783.txt,suspicious-document00314,artificial,low,453639,794,574474,905
source-document07633.txt,suspicious-document00314,artificial,low,266164,22554,575380,20489
source-document07633.txt,suspicious-document00314,artificial,low,337524,21989,598042,18138
source-document07633.txt,suspicious-document00314,artificial,low,190103,20227,617315,18770
source-document06783.txt,suspicious-document00314,artificial,low,149653,4712,636338,4576
source-document07633.txt,suspicious-document00314,artificial,low,40959,22536,641536,21031
source-document07633.txt,suspicious-document00314,artificial,low,117725,4427,663578,4392
source-document07633.txt,suspicious-document00314,artificial,low,148647,18281,668395,13556
source-document07633.txt,suspicious-document00314,artificial,low,297900,23788,683089,20758
source-document07633.txt,suspicious-document00314,artificial,low,89693,18050,705500,12605
source-document07633.txt,suspicious-document00314,artificial,low,247242,18922,718261,16320
source-document07633.txt,suspicious-document00314,artificial,low,124710,22513,736254,20864
source-document07633.txt,suspicious-document00314,artificial,low,10318,19742,757997,18139
source-document04662.txt,suspicious-document00314,artificial,low,5059,18918,776775,19498
source-document09123.txt,suspicious-document00314,artificial,low,47580,15281,797803,17017
source-document09123.txt,suspicious-document00314,artificial,low,4146,23183,815555,25162
source-document09123.txt,suspicious-document00314,artificial,low,142960,721,841064,749
source-document06892.txt,suspicious-document00315,artificial,high,59602,15714,273,13426
source-document07230.txt,suspicious-document00315,artificial,high,18671,5017,17985,4999
source-document07230.txt,suspicious-document00315,artificial,high,82957,2708,24476,2803
source-document07993.txt,suspicious-document00315,artificial,high,870,1508,27542,1292
source-document07993.txt,suspicious-document00315,artificial,high,3070,4185,29476,3869
source-document07993.txt,suspicious-document00315,artificial,high,2530,540,34288,548
source-document07993.txt,suspicious-document00315,artificial,high,0,736,34837,717
source-document07810.txt,suspicious-document00315,artificial,high,0,263,35555,264
source-document02532.txt,suspicious-document00319,artificial,low,312875,3014,225,2977
source-document02532.txt,suspicious-document00319,artificial,low,567399,1628,3595,1551
source-document02532.txt,suspicious-document00319,artificial,low,400947,534,5482,472
source-document02532.txt,suspicious-document00319,artificial,low,426227,246,5955,242
source-document02532.txt,suspicious-document00319,artificial,low,361201,267,6198,266
source-document02532.txt,suspicious-document00319,artificial,low,308953,798,6604,792
source-document00912.txt,suspicious-document00321,artificial,low,3016,746,3276,758
source-document00912.txt,suspicious-document00321,artificial,low,1125,514,6744,540
source-document01483.txt,suspicious-document00322,artificial,low,540651,16878,1158,16095
source-document05758.txt,suspicious-document00322,artificial,low,20287,3158,22572,3200
source-document05902.txt,suspicious-document00322,artificial,low,344942,20648,28541,19456
source-document10765.txt,suspicious-document00322,artificial,low,174070,24669,56988,23966
source-document01483.txt,suspicious-document00322,artificial,low,503577,21796,87457,20806
source-document05902.txt,suspicious-document00322,artificial,low,214634,22754,117408,17891
source-document05902.txt,suspicious-document00322,artificial,low,575931,21243,141212,20376
source-document05902.txt,suspicious-document00322,artificial,low,305537,15238,168265,13526
source-document10765.txt,suspicious-document00322,artificial,low,113452,19545,185526,19329
source-document01483.txt,suspicious-document00322,artificial,low,132358,24263,217860,20117
source-document05902.txt,suspicious-document00322,artificial,low,459798,20514,239739,19518
source-document05903.txt,suspicious-document00322,artificial,low,3917,2744,264841,2798
source-document05902.txt,suspicious-document00322,artificial,low,270419,23285,271898,22663
source-document01483.txt,suspicious-document00322,artificial,low,410251,20239,302368,19784
source-document05758.txt,suspicious-document00322,artificial,low,3434,1809,325574,1741
source-document05758.txt,suspicious-document00322,artificial,low,23934,1557,327787,1606
